filename,width,height,class,xmin,ymin,xmax,ymax
68866972_2100072293437852_4621807452457795584_o.jpg,1150,849,license_plate,630,374,831,431
33193268_1466269466818141_2994380353285652480_n.jpg,846,706,license_plate,513,452,621,484
66795468_2035322359912846_1156379434316464128_n.jpg,650,582,license_plate,40,259,67,270
66795468_2035322359912846_1156379434316464128_n.jpg,650,582,license_plate,300,289,434,333
11807235_718463051598790_7461579485417964538_o.jpg,1819,1772,license_plate,699,558,840,600
11807235_718463051598790_7461579485417964538_o.jpg,1819,1772,license_plate,653,1364,1068,1501
13240572_848642961914131_757808572040979782_n.jpg,591,447,license_plate,382,298,459,325
1929878_785789934866101_3117441677837944825_n.jpg,960,521,license_plate,861,120,888,131
1929878_785789934866101_3117441677837944825_n.jpg,960,521,license_plate,103,59,146,74
1929878_785789934866101_3117441677837944825_n.jpg,960,521,license_plate,627,353,786,391
12778976_803014079810353_7254854586886544210_o.jpg,2048,1152,license_plate,815,610,877,633
74682745_2267063670072046_5557217158766788608_o.jpg,1272,758,license_plate,760,388,981,432
69264910_2114454711999610_2971344901783945216_o.jpg,1029,622,license_plate,119,344,245,402
12694754_790695191042242_1322530830537588520_o.jpg,1315,1200,license_plate,523,722,853,809
20785994_1217724511672639_8473625105227163927_o.jpg,2048,1953,license_plate,480,949,696,1146
27500986_1363958163715939_1898838827656500233_o.jpg,1080,1027,license_plate,394,451,657,547
69490784_2117373705041044_1691333532477030400_n.jpg,911,578,license_plate,679,299,779,336
60357182_1946808598764223_5887119661266370560_n.jpg,391,333,license_plate,217,202,287,219
18155953_1124319487679809_4853511123366658002_o.jpg,1314,1577,license_plate,1040,781,1216,941
50286208_1772964496148635_4846967221710225408_o.jpg,1202,1219,license_plate,726,821,864,852
50286208_1772964496148635_4846967221710225408_o.jpg,1202,1219,license_plate,647,600,776,637
69002007_2105615719550176_2429312740469243904_n.jpg,690,483,license_plate,309,258,388,292
41467981_1612571468854606_5284274156064473088_o.jpg,1037,1220,license_plate,522,692,691,738
1557147_583931085051988_4172117493300827285_o.jpg,1078,1136,license_plate,496,585,639,627
26805191_1349773365134419_3550293367857435130_n.jpg,342,288,license_plate,169,144,246,159
46095487_1688039747974444_5091918153017982976_o.jpg,1046,895,license_plate,565,409,769,469
12316221_767428493368912_4748811569721953454_n.jpg,960,540,license_plate,120,306,227,342
16422588_1047061202072305_3012790334141455828_o.jpg,2048,1152,license_plate,1492,502,1717,678
61674105_1967378656707217_6887444400935272448_o.jpg,2048,1566,license_plate,945,1009,1445,1170
22555161_1274137809364642_5502467563472881118_n.jpg,606,462,license_plate,229,305,304,324
42059592_1621406251304461_105794377464414208_n.jpg,914,830,license_plate,1,355,65,378
42059592_1621406251304461_105794377464414208_n.jpg,914,830,license_plate,508,521,674,576
25353661_1320957398016016_6173229361368094998_n.jpg,335,171,license_plate,125,111,170,125
52646472_1821924044586013_1516629561549258752_o.jpg,1080,894,license_plate,714,419,912,500
18157611_1126114304166994_5060423239053435144_n.jpg,461,370,license_plate,108,234,183,261
65723380_2025376344240781_2673073910001434624_o.jpg,2048,1300,license_plate,1350,877,1680,1009
20264555_1195163830595374_2325934012149409364_n.jpg,587,584,license_plate,306,278,368,311
37745761_1545506805561073_652268346711998464_n.jpg,540,354,license_plate,238,165,346,187
17523647_1089444497833975_4020934059241449872_n.jpg,719,556,license_plate,133,416,277,462
82515078_2408043735974038_209759983623995392_o.jpg,1662,1059,license_plate,263,546,545,621
15781240_1020412884737137_8607107560748928548_n.jpg,713,515,license_plate,612,355,663,390
57447305_1899298476848569_7741331470437842944_o.jpg,2036,1686,license_plate,1025,1111,1445,1195
17218475_1081780301933728_1726579057011821527_o.jpg,1067,743,license_plate,450,358,574,394
13325631_858952027549891_6463136912035727671_n.jpg,928,592,license_plate,641,374,730,410
12087151_747222045389557_6031597538471223517_o.jpg,2048,1291,license_plate,43,810,420,908
1655605_657133454398417_1954778378166372217_o.jpg,2048,1536,license_plate,720,1138,946,1229
11041587_694057874039308_311967071521675605_o.jpg,1080,607,license_plate,397,439,468,457
11046329_704718559639906_6700340329258752131_o.jpg,1275,720,license_plate,411,473,601,515
29258302_1403145993130489_7628150962822489386_n.jpg,782,515,license_plate,225,269,355,302
12973477_830006217111139_994919736113153838_o.jpg,2048,2018,license_plate,627,882,923,1053
28618788_1387916981320057_870044101489899096_o.jpg,1072,1053,license_plate,889,608,1047,702
30051850_1431008773677544_8040709848581410056_o.jpg,1113,801,license_plate,475,367,571,383
12963806_822983337813427_2727022275918114486_n.jpg,720,960,license_plate,256,512,366,546
46513336_1703587746419644_2853367321303449600_n.jpg,502,301,license_plate,353,191,406,209
67328572_2066953970083018_3388554919656030208_n.jpg,477,441,license_plate,259,280,328,296
13606894_874976925947401_2045575987598568849_n.jpg,472,381,license_plate,238,279,337,306
19442085_1173929562718801_6732362370861033423_o.jpg,1733,1318,license_plate,428,601,662,671
11873367_720706614707767_3939128056414160091_n.jpg,324,267,license_plate,109,177,195,199
56716155_1890680107710406_1665168690494046208_o.jpg,1692,1255,license_plate,1097,681,1366,761
59285674_1924442511000832_7712587380334526464_o.jpg,964,797,license_plate,522,365,675,404
51902606_1814091578702593_8866757414754451456_n.jpg,785,373,license_plate,50,188,113,212
75226359_2256062977838782_8976025342724538368_o.jpg,2048,1439,license_plate,888,1039,1421,1202
11993278_733684186743343_5427663131255689101_n.jpg,582,482,license_plate,185,293,281,320
44965548_1670769673034785_3483629071634530304_n.jpg,720,713,license_plate,378,334,544,371
10397197_515799828531781_5146563832970189419_o.jpg,1600,1200,license_plate,861,656,1084,770
61648511_1960893847355698_3679211870725603328_o.jpg,2048,1071,license_plate,278,557,427,616
66403197_2026852910759791_8816445364690223104_n.jpg,825,663,license_plate,431,343,586,387
84515189_2438637272914684_1640028352829980672_n.jpg,787,809,license_plate,301,517,491,552
72840461_2252167031561710_3570427796591214592_o.jpg,1280,813,license_plate,260,395,400,442
20882716_1220791874699236_6251227107525883717_n.jpg,944,892,license_plate,387,529,580,576
27973028_1373211592790596_3569812865857155052_n.jpg,554,598,license_plate,201,337,348,363
11143464_736992343079194_1421863722513253986_o.jpg,1728,896,license_plate,1118,645,1304,696
20900726_1220789658032791_2940731644192664026_o.jpg,1398,769,license_plate,264,552,469,638
10906380_630362263742203_4283601353275526277_n.jpg,800,429,license_plate,334,300,457,327
11351307_687130308065398_201794720320485100_n.jpg,841,440,license_plate,326,293,475,323
13308359_855426581235769_8370280772212439902_o.jpg,1286,1147,license_plate,292,612,479,673
12362656_770566333055128_1999979477437477750_o.jpg,1478,1278,license_plate,510,1012,988,1131
33087585_1464740876971000_4126506867490816000_n.jpg,576,462,license_plate,206,313,330,379
81206203_2363268013784944_3859911577343885312_o.jpg,1358,1080,license_plate,559,797,905,883
78477151_2286729668105446_1016253798412189696_o.jpg,2048,1859,license_plate,195,1403,421,1479
13417419_859457584166002_9146449785707850127_n.jpg,821,485,license_plate,554,330,677,364
15349807_1003411329770626_9176506433231506547_n.jpg,852,888,license_plate,407,595,509,619
36996934_1524847084293712_1922484308660977664_o.jpg,2048,1365,license_plate,1468,874,1749,956
44895612_1667493380029081_5523844171955175424_o.jpg,1064,868,license_plate,737,571,886,612
78928742_2302162276562185_9047310899211141120_n.jpg,790,787,license_plate,510,502,623,539
44202318_1654945234617229_6017471171375661056_o.jpg,999,748,license_plate,223,370,383,439
12974309_826736574104770_8307615043982817221_n.jpg,825,774,license_plate,491,458,664,518
10659200_590868921024871_3321402957548942677_n.jpg,806,471,license_plate,350,244,407,275
35301193_1486272098151211_4130131751169163264_o.jpg,1172,1112,license_plate,300,824,658,908
15137616_979955568782869_1750760622339729511_o.jpg,1471,1293,license_plate,1339,386,1464,417
15137616_979955568782869_1750760622339729511_o.jpg,1471,1293,license_plate,970,814,1264,926
10269379_596446233800473_7210215373646160266_n.jpg,960,720,license_plate,432,416,540,445
20414311_1203408513104239_5238561592516179134_o.jpg,1682,942,license_plate,1239,515,1419,576
12072532_740940689351026_6243010479434656364_n.jpg,545,525,license_plate,197,376,256,401
14681110_949848651793561_5508803753879373798_o.jpg,2048,1613,license_plate,363,1054,815,1215
25300053_1317202278391528_2939658909465138866_o.jpg,1175,835,license_plate,425,538,720,592
70419667_2138291802949234_2134954867620315136_o.jpg,2048,1536,license_plate,707,1029,1265,1153
19620139_1178002955644795_7818249358317806358_o.jpg,1136,852,license_plate,278,580,486,651
11703315_715159881929107_7707923962837730297_o.jpg,1536,2048,license_plate,974,1666,1135,1720
67786916_2086399881471760_5841727294376247296_n.jpg,285,217,license_plate,109,126,178,142
77024037_2278182345626845_5706557277637443584_o.jpg,2048,1220,license_plate,1267,535,1642,626
80984412_2373281162783629_7962207069942054912_n.jpg,831,535,license_plate,112,344,275,394
14100471_905280059583754_3986448759627469471_n.png,527,359,license_plate,129,248,227,270
58781482_1921561167955633_5403022760484012032_o.jpg,1082,1130,license_plate,346,800,721,918
27355532_1362561427188946_2139122292703921051_o.jpg,1279,1055,license_plate,431,516,805,605
21314383_1230706697041087_7484591570777582776_n.jpg,527,328,license_plate,404,162,450,179
16298523_1036760023102423_5889579217974997757_n.jpg,615,524,license_plate,116,351,210,387
54522256_1855922427852841_5429424315294547968_o.jpg,1990,2048,license_plate,715,1463,1390,1624
50545054_1784687214976363_7528600954287947776_n.jpg,540,389,license_plate,293,206,384,227
61149715_1957274427717640_3909667931654455296_o.jpg,2048,1715,license_plate,844,1141,1386,1254
12593851_819225731522521_7858293694211762736_o.jpg,2048,1151,license_plate,296,873,474,1053
10603772_806940019417759_7348233325694037653_n.jpg,780,520,license_plate,78,344,116,369
10333263_527214844056946_7930370750349296327_o.jpg,1832,1003,license_plate,760,787,1036,855
24883533_1312689915509431_1675451726144667273_o.jpg,1489,907,license_plate,1099,644,1292,722
12410523_782078175237277_2989704021243993576_n.jpg,641,578,license_plate,67,381,192,460
12672087_813344055444022_5402607435565788432_o.jpg,1092,679,license_plate,601,414,771,460
19620431_1180706705374420_4380801364892771779_o.jpg,2048,1360,license_plate,778,634,1061,705
11846774_716340931811002_299274790224729196_n.jpg,540,960,license_plate,286,545,382,570
10014643_497738667004564_9093045478264232867_n.jpg,488,816,license_plate,268,152,339,175
22049867_1252100701568353_3565298082146429070_n.jpg,674,696,license_plate,189,450,300,484
17759926_1105826792862412_507510869384099203_n.jpg,642,490,license_plate,94,257,164,281
43060786_1638762862902133_268844500095336448_o.jpg,1730,1423,license_plate,727,948,1101,1054
83943684_2419624471482631_2490915928842174464_o.jpg,973,738,license_plate,405,407,659,454
10489869_529627663815664_5397843265889855498_n.jpg,960,720,license_plate,537,317,581,334
51298948_1803177279794023_7032199423174115328_n.jpg,795,597,license_plate,211,233,338,269
51947688_1814631201981964_5420411313538990080_o.jpg,2048,1477,license_plate,1472,526,1790,687
72982372_2203993593045721_5052817019863302144_n.jpg,808,606,license_plate,469,309,634,365
87379231_2478527725592305_748851690068770816_o.jpg,1129,1129,license_plate,418,684,735,756
57935922_1907019189409831_2056276508481159168_o.jpg,2048,1638,license_plate,1097,1087,1530,1186
62060724_1974183382693411_4927914972849111040_o.jpg,1599,1576,license_plate,617,830,1086,924
87280124_2480438882067856_3732476375798382592_o.jpg,1000,1000,license_plate,488,500,717,556
20993879_1224777600967330_3874647725179370583_n.jpg,797,480,license_plate,185,359,308,391
13064499_831757986935962_6775028705059539449_o.jpg,2048,1077,license_plate,1601,675,1847,772
23415639_1290119321099824_5567171315024757278_o.jpg,1156,1079,license_plate,407,635,784,711
27625125_1366162863495469_313702395857041388_o.jpg,1174,806,license_plate,367,490,481,528
1271038_806055312839563_8397909334229910964_o.jpg,2048,1536,license_plate,506,963,714,1023
12322381_765102993601462_7704021522201374378_o.jpg,1366,945,license_plate,242,619,404,671
71895487_2198007590310988_2852868456557051904_o.jpg,1414,1602,license_plate,515,728,870,886
37839765_1546086408836446_4160782347190403072_n.jpg,880,940,license_plate,415,625,714,727
65080348_2004586626319753_3975223224379113472_o.jpg,2048,1765,license_plate,1699,1177,2039,1339
12227626_759478930830535_6445686121626700461_n.jpg,450,457,license_plate,169,332,252,393
53435168_1844130832365334_2664008848947281920_o.jpg,1016,1020,license_plate,352,579,570,617
14107807_906691892775904_983092222031601679_o.jpg,1536,2048,license_plate,478,1222,944,1330
11222167_717071995071229_2716701807209423296_n.jpg,720,892,license_plate,145,616,217,647
62367221_1985884428189973_5358521208465784832_n.jpg,863,747,license_plate,103,527,291,627
29571418_1418731211571967_670769486114292239_n.jpg,496,400,license_plate,284,170,342,192
22045940_1252056384906118_2400686681167210759_n.jpg,648,629,license_plate,420,325,503,374
53709526_1842483109196773_7821746254790000640_o.jpg,912,1103,license_plate,331,772,604,829
11140120_679478585497237_63459497244743837_n.jpg,944,913,license_plate,228,506,366,535
21950004_1249599448485145_1041409814997311799_o.jpg,1253,1204,license_plate,1127,490,1253,537
21950004_1249599448485145_1041409814997311799_o.jpg,1253,1204,license_plate,477,557,696,637
26910503_1352415601536862_306616276309918154_o.jpg,750,1010,license_plate,214,443,479,504
13422408_864074423704318_5651242592813696172_o.jpg,1108,1234,license_plate,608,677,711,710
10393775_616887121756384_9143865023537014993_n.jpg,640,640,license_plate,227,331,307,351
79190729_2334037860041293_8037997424351903744_n.jpg,505,583,license_plate,196,429,311,460
79190729_2334037860041293_8037997424351903744_n.jpg,505,583,license_plate,187,223,298,249
22791527_1277010685744021_2302994923863421463_o.jpg,1045,604,license_plate,167,357,275,399
55901921_1868314126613671_2667357780976861184_n.jpg,756,676,license_plate,321,424,485,473
40079679_1593370144108072_6859488755158351872_n.jpg,800,740,license_plate,114,423,219,454
44054644_1650626838382402_6631591515485372416_o.jpg,2048,1337,license_plate,1336,703,1687,797
39557602_1585197051592048_2025543835634892800_n.jpg,721,688,license_plate,326,501,492,538
27368309_1357086044403151_6171230224338860042_o.jpg,1536,2048,license_plate,461,756,1186,913
1965659_486801161431648_1581145976_o.jpg,2048,1536,license_plate,1054,1022,1371,1104
79416050_2325976854180727_2001559935095144448_o.jpg,1316,938,license_plate,982,645,1144,693
68514941_2100508560060892_5490108436500709376_n.jpg,454,244,license_plate,311,113,385,130
76172447_2240763856035361_2728302825741221888_o.jpg,1836,1712,license_plate,757,994,1268,1110
72559855_2200275526750861_1264288846950957056_o.jpg,2048,1501,license_plate,252,671,415,744
72559855_2200275526750861_1264288846950957056_o.jpg,2048,1501,license_plate,1076,706,1496,860
68822503_2105089656269449_6256981268177616896_o.jpg,1070,1131,license_plate,347,507,676,577
15977589_1032042136907545_7154916782711022039_n.jpg,482,380,license_plate,238,227,305,257
79838495_2330038677107878_7998387771364343808_n.jpg,309,235,license_plate,176,112,225,126
12795068_801996209912140_585965335274602957_o.jpg,1493,807,license_plate,987,541,1176,610
14902964_964498076995285_4006692639646864881_o.jpg,1745,1759,license_plate,665,1099,895,1150
49845103_1756885397756545_1654261698355265536_o.jpg,663,974,license_plate,394,703,620,776
28379313_1387121448066277_6911945079054021135_n.jpg,751,576,license_plate,464,384,551,417
12004844_732740250171070_3886068260370204362_n.jpg,720,960,license_plate,273,357,351,387
11709959_704753942969701_6477868795853661757_o.jpg,1632,1094,license_plate,807,606,906,630
69757868_2112289072216174_3447976032714358784_n.jpg,617,373,license_plate,234,274,408,321
12469633_782595321852229_4442565777228486052_o.jpg,2048,1152,license_plate,490,727,651,832
56965542_1886590048119412_1024547530584621056_o.jpg,1452,1177,license_plate,522,763,900,850
13995534_902540099857750_6126263023364965352_o.jpg,2048,1293,license_plate,437,820,547,912
12030545_741363055975456_3777263226886030274_o.jpg,2048,1152,license_plate,738,611,855,646
946467_778686418909786_3978976540095262417_n.jpg,960,540,license_plate,586,176,691,210
60674556_1942224049222678_1873234975239700480_n.jpg,955,824,license_plate,394,473,666,528
69426198_2124683264310088_5590459131896004608_o.jpg,877,1022,license_plate,213,806,482,901
17038757_1074704292641329_6044294452260544378_o.jpg,1265,1266,license_plate,570,756,735,787
10259214_505067856271645_4480654176300603600_o.jpg,2048,1224,license_plate,1368,564,1418,577
10259214_505067856271645_4480654176300603600_o.jpg,2048,1224,license_plate,1097,556,1144,567
10259214_505067856271645_4480654176300603600_o.jpg,2048,1224,license_plate,709,628,860,669
40035943_1595112420600511_1701575607843815424_n.jpg,673,523,license_plate,191,330,309,357
17626261_1095843003860791_320780764934717856_n.jpg,904,724,license_plate,825,400,878,430
41288915_1608436202601466_5883694867229442048_o.jpg,1855,1646,license_plate,948,1068,1363,1169
83600925_2424814174296994_960182729779970048_o.jpg,1547,1404,license_plate,725,740,1092,820
79094370_2317025521742527_8830943125582118912_n.jpg,670,694,license_plate,266,295,430,331
30741280_1436997176412037_8652341760887551643_n.jpg,558,380,license_plate,204,204,308,225
28378819_1387909461320809_6275074174706131679_n.jpg,800,809,license_plate,206,554,478,628
62237482_1972819052829844_6280149558722822144_o.jpg,1145,644,license_plate,182,443,301,497
17359145_1081732585271833_4178637533309895663_o.jpg,1570,1067,license_plate,439,633,672,702
29064704_1416948971750191_4727583255719690300_o.jpg,1898,1602,license_plate,370,1055,854,1210
22135466_1254194491358974_6905089527285632076_o.jpg,1083,703,license_plate,717,458,895,515
37262197_1532359593542461_4933358444464832512_o.jpg,1076,1230,license_plate,428,622,658,672
36268079_1503795166398904_1168548347976351744_o.jpg,1692,900,license_plate,381,553,1352,735
10462966_803050706473357_1270450084760714834_n.jpg,914,553,license_plate,671,339,738,361
77420499_2277849922326754_9105604626303942656_n.jpg,447,498,license_plate,181,348,272,369
46353001_1692690710842681_3212642228967047168_o.jpg,1170,1274,license_plate,725,658,959,725
13320497_852955928149501_4634108408866819735_o.jpg,1214,828,license_plate,689,547,865,593
74152822_2223504621094618_2937760027055751168_o.jpg,1095,1146,license_plate,402,861,685,916
70539182_2140624089382672_574881200770908160_o.jpg,2048,1615,license_plate,978,761,1427,855
71217677_2142188589226222_4779159175689142272_o.jpg,1534,2048,license_plate,722,1671,988,1740
71217677_2142188589226222_4779159175689142272_o.jpg,1534,2048,license_plate,515,638,782,700
15723367_1018048684973557_2773799103430186238_o.jpg,2048,1475,license_plate,1157,821,1359,870
40472909_1603039206474499_7075573769615441920_o.jpg,1235,783,license_plate,898,500,1076,617
16904764_1068508359927589_6334259803426791299_o.jpg,1024,818,license_plate,297,468,437,508
13063435_836064669838627_8820858501154145039_o.jpg,1920,1080,license_plate,982,367,1073,401
13246318_849518528493241_5232937685980992757_o.jpg,2048,1536,license_plate,1092,1003,1419,1091
10604088_579116565533440_5021311147730273385_o.jpg,2048,1205,license_plate,1379,773,1675,1022
11215075_763036827141412_118986756608269063_n.jpg,960,720,license_plate,334,426,389,442
82490391_2404563976322014_805753774743224320_o.jpg,1017,707,license_plate,623,289,792,330
17218681_1080947965350295_6679917591845867048_o.jpg,1315,1065,license_plate,236,624,406,680
11025729_673214359456993_7446452869424351130_o.jpg,1341,1252,license_plate,414,540,566,581
11082416_663256537119442_3276149523935502293_o.jpg,1232,816,license_plate,536,383,684,435
11082416_663256537119442_3276149523935502293_o.jpg,1232,816,license_plate,192,420,282,484
53139444_1837256483052769_4762623787822743552_n.jpg,766,562,license_plate,452,272,598,303
44458182_1658572727587813_4310451890052661248_o.jpg,1280,697,license_plate,520,243,979,395
10557457_553489598096137_4090263767439621231_n.jpg,960,763,license_plate,278,564,321,593
10557457_553489598096137_4090263767439621231_n.jpg,960,763,license_plate,572,480,644,515
23032809_1281453201966436_5973877755016060320_n.jpg,960,424,license_plate,109,237,150,257
70302087_2122889494489465_6527791132422701056_o.jpg,1633,819,license_plate,1381,547,1577,633
15094366_975937709184655_2408502610315957927_n.jpg,720,960,license_plate,43,538,113,557
15094366_975937709184655_2408502610315957927_n.jpg,720,960,license_plate,303,583,402,605
22712382_1270999413011815_5743700832161640909_o.jpg,2048,1466,license_plate,320,1100,645,1239
22688727_1272700076175082_4709708249454737828_n.jpg,720,565,license_plate,306,466,402,493
39080733_1575797872531966_6505605281286717440_o.jpg,1020,995,license_plate,559,672,933,984
72571043_2202445386533875_590353369483182080_n.jpg,923,786,license_plate,206,443,368,492
67557547_2071499046295177_324141409462386688_n.jpg,710,599,license_plate,393,303,481,328
74411801_2248014578643622_6097503695048540160_o.jpg,1288,894,license_plate,799,445,1007,498
14324163_924593600985733_7775791968063170548_o.jpg,1772,1181,license_plate,976,821,1287,886
82414353_2398187210293024_3764793646763737088_o.jpg,2048,1367,license_plate,134,713,316,775
82414353_2398187210293024_3764793646763737088_o.jpg,2048,1367,license_plate,1015,848,1487,954
22281583_1259641114147645_6790814968214604941_n.jpg,684,437,license_plate,277,246,431,281
60606500_1950050325106717_7219162716823355392_n.jpg,491,517,license_plate,206,328,338,397
18209054_1126118387499919_5269580156971497221_o.jpg,1289,1090,license_plate,484,680,642,723
22829337_1278834185561671_7308269187307885867_o.jpg,1000,1053,license_plate,562,847,641,872
18588851_1143130499132041_3832516694070705884_o.jpg,1151,1134,license_plate,420,878,812,1020
15000244_969671909811235_4780358812114618838_o.jpg,1600,824,license_plate,1261,366,1434,418
82144647_2396940297084382_4131171064535318528_o.jpg,2048,1830,license_plate,672,1252,1408,1408
10313446_508471899264574_6489421797882169091_n.jpg,960,571,license_plate,172,345,264,382
983801_593934034051693_852601409302487315_n.jpg,958,515,license_plate,141,318,234,347
13350413_860555724056188_9107562480182397268_o.jpg,1607,1317,license_plate,896,810,1155,869
16402929_1047779588667133_7145237716982434716_o.jpg,1499,889,license_plate,983,480,1161,542
49900549_1768926726552412_5092551037923885056_o.jpg,1733,1318,license_plate,420,598,660,673
81853569_2394291927349219_199700770784804864_o.jpg,2048,1098,license_plate,492,490,1089,646
10698686_596330800478683_6129630771618854748_n.jpg,720,960,license_plate,306,440,382,460
26114004_1331229966988759_5652877768671486320_n.jpg,497,511,license_plate,148,365,204,378
1496544_454140824697682_2109922368_o.jpg,1600,1067,license_plate,137,441,197,463
1496544_454140824697682_2109922368_o.jpg,1600,1067,license_plate,287,500,370,541
1496544_454140824697682_2109922368_o.jpg,1600,1067,license_plate,663,735,864,831
28700953_1403786049733150_1553643676383496149_o.jpg,1680,869,license_plate,292,589,485,651
56541953_1887046031407147_4077862450148409344_o.jpg,1143,1259,license_plate,479,763,816,883
33664395_1469136269864794_4514086004772044800_o.jpg,1201,1079,license_plate,501,597,724,653
19437197_1175733855871705_628775423980576289_n.jpg,842,776,license_plate,349,568,569,609
11150215_671793216265774_8661470325082940962_n.jpg,470,470,license_plate,224,283,277,297
28577662_1390006457777776_9173580564834595943_n.jpg,589,479,license_plate,236,304,389,347
31882844_1449596921818729_2428005150560878592_o.jpg,1439,1151,license_plate,868,654,1151,719
47123959_1715207525257666_5223254709581643776_o.jpg,2048,1471,license_plate,402,1039,846,1167
65582434_2021835907928158_4963194328139694080_n.jpg,936,954,license_plate,493,466,699,538
57286196_1895575390554211_3669521586987204608_o.jpg,1463,894,license_plate,181,515,404,573
45325346_1677076412404111_4520892823561568256_n.jpg,578,422,license_plate,354,158,428,183
27336979_1361463313965424_5287760968279772236_n.jpg,672,847,license_plate,254,426,406,469
72421683_2192685590843188_4665403303247478784_o.jpg,1447,883,license_plate,1041,442,1231,497
71185697_2184516761660071_9103031455562334208_n.jpg,890,890,license_plate,332,618,553,676
11046225_710362595742169_6966263793929833234_o.jpg,2048,1536,license_plate,729,949,1082,1029
12314047_762575793854182_3403941183752207446_n.jpg,960,540,license_plate,341,369,436,390
58679430_1915818198529930_4276714153143435264_o.jpg,1696,1225,license_plate,629,713,1061,841
10154956_506302406148190_6746788055583545429_n.jpg,960,720,license_plate,6,460,103,487
10154956_506302406148190_6746788055583545429_n.jpg,960,720,license_plate,613,465,744,498
61761189_1973897306055352_4417115762171314176_n.jpg,748,689,license_plate,383,291,522,377
10623421_774178482693913_5676186176191594667_o.jpg,1366,1023,license_plate,450,840,889,937
69281775_2091740237604391_1803176117247410176_o.jpg,989,1010,license_plate,262,518,435,568
20643096_1212308225547601_3728927778739400913_o.jpg,1455,1229,license_plate,323,867,681,978
42128106_1623138731131213_1707398526935236608_o.jpg,1423,1019,license_plate,616,519,989,597
44034945_1649259901852429_674161220948852736_n.jpg,720,556,license_plate,431,341,533,399
14212544_917511078360652_6459766642747000961_n.jpg,296,311,license_plate,97,214,160,229
50813477_1790903874354697_2437087911175258112_o.jpg,2048,1865,license_plate,891,862,1462,979
10257904_504012199710544_6539899624304330036_n.jpg,939,687,license_plate,198,327,236,335
10257904_504012199710544_6539899624304330036_n.jpg,939,687,license_plate,61,336,114,347
10257904_504012199710544_6539899624304330036_n.jpg,939,687,license_plate,462,363,543,386
19477669_1178871992224558_2745887586486502601_o.jpg,1246,843,license_plate,650,483,763,510
11539593_707770306001398_7324586170892656632_n.jpg,960,540,license_plate,499,171,523,184
10931331_635186866593076_7466195062936117882_n.jpg,866,600,license_plate,66,375,149,432
13322054_855662751212152_2016369040671417744_n.jpg,246,193,license_plate,158,105,213,128
11174722_696787330433029_1108492686475299779_o.jpg,1024,768,license_plate,148,239,188,250
11174722_696787330433029_1108492686475299779_o.jpg,1024,768,license_plate,435,386,531,412
22154382_1257050021073421_5127578079406804176_n.jpg,925,821,license_plate,592,567,787,682
38668145_1563739110404509_1445985595867267072_o.jpg,1116,879,license_plate,2,438,121,457
38668145_1563739110404509_1445985595867267072_o.jpg,1116,879,license_plate,305,466,457,506
59951574_1935337529911330_7750800529000759296_n.jpg,505,483,license_plate,186,235,308,259
26169517_1340326336079122_4650313531852129892_n.jpg,571,597,license_plate,208,347,282,363
15936812_1023991371045955_549838328691488424_o.jpg,1511,982,license_plate,677,556,845,596
11879065_725484960896599_2171361011284613563_o.jpg,2164,1009,license_plate,111,618,270,680
15590466_1008457489266010_8589207698008784252_n.jpg,825,767,license_plate,360,558,607,624
14305467_923760667735693_4627918415489961977_o.jpg,1451,1171,license_plate,672,687,884,739
1498084_454513557993742_1055980832_o.jpg,1015,761,license_plate,798,191,820,201
1498084_454513557993742_1055980832_o.jpg,1015,761,license_plate,405,391,524,422
72631214_2224911587620588_3544479176146812928_n.jpg,837,706,license_plate,462,434,603,470
30052359_1437305396381215_6344435299501194214_o.jpg,1024,768,license_plate,459,495,655,534
33159077_1465154970262924_4421171985120231424_o.jpg,1621,1215,license_plate,469,667,712,731
28700893_1407870899324665_47176655677319090_o.jpg,2048,1577,license_plate,1135,960,1456,1041
10703540_590746721037091_3939380788299430200_n.jpg,720,960,license_plate,235,523,269,532
10703540_590746721037091_3939380788299430200_n.jpg,720,960,license_plate,378,612,485,638
40196859_1598276536950766_6460790948275159040_n.jpg,948,679,license_plate,397,344,585,395
12919_645333828911713_3290608390494272379_n.jpg,800,600,license_plate,318,363,401,382
12000858_736984529746642_5535035823095317768_o.jpg,2048,1087,license_plate,314,457,614,535
26169307_1333548690090220_7238046248803832138_n.jpg,368,313,license_plate,236,167,294,187
50099082_1777881445656940_8670872035217375232_n.jpg,825,669,license_plate,159,502,307,542
13735760_881954631916297_2475958055992834296_o.jpg,1855,1418,license_plate,124,848,327,961
73458936_2212329682212112_5752622219226251264_o.jpg,2048,1716,license_plate,679,1053,1231,1186
18922100_1157763377668753_424760967837485936_n.jpg,647,636,license_plate,110,418,157,446
13339528_859461160832311_7879317034676092241_n.jpg,720,960,license_plate,434,460,508,488
50446388_1775345775910507_6559285251430940672_o.jpg,1648,1814,license_plate,616,1051,1246,1192
10268666_509786352466462_4421964644555802309_n.jpg,960,720,license_plate,474,406,594,441
62198699_1977426199035796_197207653938626560_o.jpg,1584,1080,license_plate,235,717,657,854
21766687_1245623745549382_1930257863183050042_n.jpg,522,578,license_plate,214,402,326,423
12039684_739372502841178_3663145944348445016_n.jpg,959,719,license_plate,305,439,641,517
46747107_1707232352721850_2319298591996248064_n.jpg,608,479,license_plate,237,238,405,291
